Order,Lot Frontage,Lot Area,Overall Qual,Year Built,Mas Vnr Area,Total Bsmt SF,1st Flr SF,Gr Liv Area,Full Bath,TotRms AbvGrd,Fireplaces,Garage Yr Blt,Garage Cars,Garage Area,Yr Sold,SalePrice
2557,52,5825,4,1926,108,600,747,747,1,5,0,1953,2,528,2006,79900
2558,92,7438,5,1908,,504,936,1252,1,5,0,1986,2,576,2006,127000
2559,80,9600,5,1961,,1251,1433,1433,1,7,1,1961,2,441,2006,161000
2560,89,10858,5,1952,150,1444,1624,1624,1,6,1,1952,1,240,2006,146500
2561,80,9600,5,1951,144,1056,1216,1216,1,7,0,1951,1,280,2006,135000
2562,89,10680,5,1951,44,2136,2136,2136,2,7,0,1951,2,528,2006,137900
2563,79,9490,6,1941,,806,958,1578,1,5,2,1941,1,240,2006,133000
2564,79,9462,5,1949,,704,1024,1728,1,7,1,1949,1,234,2006,137000
2565,82,9888,5,1954,,936,936,936,1,5,0,1954,1,240,2006,121000
2566,,8917,5,1967,,1584,1584,1584,2,8,0,1967,2,506,2006,119000
2567,,12700,6,1964,,1246,1246,1246,1,6,2,1964,2,441,2006,172000
2568,85,8500,5,1961,203,1235,1235,1235,1,6,0,1961,2,480,2006,98600
2569,88,14200,7,1966,309,924,1216,2157,2,8,2,1966,2,487,2006,226000
2570,75,9000,5,1954,,936,1128,1128,1,5,0,1954,1,286,2006,118000
2571,174,25419,8,1918,,1360,1360,3112,2,8,1,1918,2,795,2006,235000
2572,109,9723,6,1963,332,1008,1008,1008,1,5,0,1963,2,430,2006,135000
2573,70,7728,5,1962,120,1106,1190,1190,1,6,0,1962,2,540,2006,132500
2574,70,8163,5,1959,128,1144,1144,1144,1,6,1,1959,1,796,2006,143000
2575,70,8400,5,1957,,1179,1364,1364,1,6,1,1957,1,331,2006,132000
2576,80,11600,6,1960,175,1383,1383,1383,1,7,0,1960,1,292,2006,145250
2577,,9610,6,1958,632,1121,1336,1336,1,7,1,1958,2,488,2006,162000
2578,125,10000,5,1956,272,1058,1370,1370,1,6,1,1956,1,300,2006,148000
2579,69,14850,5,1957,,1092,1092,1092,1,6,1,1957,1,299,2006,141000
2580,72,10152,6,1956,,1124,1124,1124,1,6,1,1956,1,353,2006,153000
2581,72,10011,5,1957,64,1070,1236,1236,1,6,1,1957,1,447,2006,134450
2582,,7032,5,1979,,943,943,943,1,4,2,1979,2,600,2006,135960
2583,70,8092,6,1954,176,1050,1050,1050,1,6,0,1954,1,286,2006,156000
2584,75,11310,6,1954,,1367,1375,1375,1,5,1,1954,2,451,2006,140000
2585,66,12778,5,1952,,1008,1008,1008,1,4,0,1952,1,280,2006,139500
2586,75,10170,6,1951,522,216,1575,1575,1,5,1,1951,2,400,2006,155000
2587,55,7700,5,1956,,301,1145,1145,1,6,0,1993,2,684,2006,127000
2588,65,11050,5,1956,,1005,1005,1005,1,6,1,1956,1,319,2006,133500
2589,80,13600,5,1955,,1056,1056,1056,1,6,0,1955,1,300,2006,125000
2590,85,15428,5,1951,,884,884,884,1,4,0,1951,1,270,2006,142000
2591,118,21299,7,1941,,929,2039,2039,1,7,3,1941,3,791,2006,167000
2592,70,13300,5,1956,,1015,1384,1384,1,6,0,2001,2,896,2006,159000
2593,94,22136,5,1925,,2171,1392,2640,2,10,1,1977,3,1008,2006,180000
2594,50,7500,6,1947,,784,900,1312,1,6,0,1953,2,649,2006,127000
2595,50,7000,6,1924,,617,865,1310,2,6,0,1924,1,398,2006,112000
2596,60,10410,3,1930,,713,713,713,1,5,0,1936,1,371,2006,99800
2597,90,5400,5,1954,,833,833,833,1,4,0,1955,1,326,2006,117000
2598,60,5400,5,1921,,1073,1073,1073,1,4,0,1968,1,326,2006,108480
2599,60,10914,3,1929,,715,715,715,1,4,0,1967,2,660,2006,68000
2600,60,7008,4,1900,,448,448,720,1,5,0,1900,1,280,2006,86900
2601,60,10800,5,1920,,1120,1130,1130,1,5,1,1970,2,720,2006,120000
2602,60,7200,6,1915,,663,774,1595,2,7,1,1974,2,528,2006,155500
2603,60,10818,4,1910,,1077,981,1760,1,7,1,1935,2,648,2006,80000
2604,60,10410,3,1915,,672,694,1214,1,6,0,1998,3,936,2006,105000
2605,60,10800,5,1900,,954,1766,2414,2,10,1,1970,2,520,2006,160000
2606,60,10800,5,1936,,796,1096,1466,2,7,1,1950,2,566,2006,170000
2607,84,8658,6,1965,101,1088,1324,1324,2,6,1,1965,2,440,2006,160000
2608,85,13400,5,1966,1047,1024,1086,1086,1,6,1,1966,2,484,2006,159950
2609,83,10184,6,1963,379,1083,1146,1146,1,6,1,1963,1,294,2006,165000
2610,77,9786,6,1962,,912,1085,1734,1,7,1,1962,2,440,2006,159000
2611,77,9510,6,1962,161,1135,1207,1207,1,6,0,1962,1,264,2006,147000
2612,66,7800,5,1964,,912,912,912,1,5,0,1964,1,288,2006,115000
2613,79,8910,6,1959,,655,1194,1194,1,6,1,1954,2,539,2006,159500
2614,60,7332,6,1959,207,864,864,864,1,4,0,1959,1,288,2006,120000
2615,73,7100,5,1957,,816,816,816,1,5,0,1957,1,308,2006,129900
2616,80,10800,6,1961,104,1313,1773,1773,2,6,2,1961,2,418,2006,183000
2617,86,11650,7,1959,58,0,1472,1472,2,5,1,1959,2,484,2006,157500
2618,,18275,7,1962,,1438,1900,2448,3,9,2,1962,2,441,2006,277500
2619,47,16321,5,1957,,1484,1600,1600,1,6,2,1957,1,319,2006,207500
2620,60,12144,4,1950,,910,910,1521,1,6,0,1950,1,597,2006,147500
2621,60,10800,4,1949,,720,720,1192,1,6,0,,0,0,2006,135000
2622,60,7200,5,1950,,0,1040,1040,1,5,0,1950,2,625,2006,109500
2623,60,7200,4,1950,,0,1040,1040,1,4,0,1950,2,420,2006,109900
2624,70,7560,5,1959,,1040,1040,1040,1,6,0,1959,1,286,2006,133700
2625,60,8544,3,1950,,0,1040,1040,2,6,0,1950,2,400,2006,81400
2626,,8544,3,1949,340,0,1040,1040,2,6,0,1949,2,400,2006,87500
2627,60,8544,3,1950,,0,1040,1040,2,6,0,1949,2,400,2006,93500
2628,75,8512,5,1960,,1556,1556,1556,2,8,0,,0,0,2006,119000
2629,70,7945,5,1959,,1150,1150,1150,1,6,0,1959,1,300,2006,141000
2630,70,7000,5,1961,,1150,1150,1150,1,6,0,1961,1,288,2006,146000
2631,69,7590,6,1966,266,660,660,1348,1,6,1,1966,2,453,2006,155000
2632,69,10205,5,1962,,925,999,999,1,6,0,1962,1,300,2006,134500
2633,74,7400,7,1962,,1045,1045,1045,1,6,0,1962,2,528,2006,120000
2634,70,7000,5,1962,,864,864,864,1,5,0,1962,1,336,2006,105000
2635,70,7000,5,1962,,1025,1025,1025,1,6,0,,0,0,2006,124000
2636,62,9856,5,1900,,716,1007,2014,2,8,0,1900,2,624,2006,169000
2637,57,9906,4,1925,,686,810,1328,1,8,0,1940,1,210,2006,107000
2638,60,9600,5,1948,264,1212,1226,1668,1,6,0,1948,1,240,2006,135000
2639,60,5520,4,1920,,1147,1147,1657,1,9,1,1920,1,162,2006,111500
2640,60,9600,6,1900,,780,940,1416,1,7,0,1956,2,400,2006,156500
2641,60,9600,7,1925,,728,832,1641,1,6,1,1925,2,546,2006,178000
2642,58,6451,7,1900,,712,848,1428,1,7,0,1985,2,576,2006,139900
2643,66,3960,7,1930,,502,502,1004,1,5,1,1930,1,200,2006,105000
2644,70,5684,6,1930,,813,813,813,1,5,0,1932,1,270,2006,110000
2645,56,7745,4,1900,,938,1084,1951,2,9,0,1993,2,576,2006,111500
2646,56,7741,6,1924,,1032,1032,1032,1,5,0,1995,1,280,2006,108000
2647,50,5633,5,1925,,844,844,844,1,5,0,1925,1,216,2006,111500
2648,50,9000,5,1880,,636,1089,1750,1,8,0,1937,1,240,2006,124000
2649,60,7200,4,1950,,576,864,864,1,5,0,1952,1,528,2006,105000
2650,40,4400,6,1920,,648,734,1118,1,6,0,1990,2,440,2006,116000
2651,42,7614,3,1905,,738,714,1376,1,7,0,1930,1,216,2006,96900
2652,50,6000,5,1955,,960,960,960,1,5,0,1976,2,576,2006,135500
2653,50,6000,5,1924,145,816,816,1566,1,7,0,1976,2,450,2006,139000
2654,52,7830,3,1921,,492,492,492,1,3,0,1921,1,200,2006,61500
2655,56,9576,6,1945,,770,885,1182,1,5,0,1945,1,378,2006,120000
2656,49,5820,3,1955,,1162,1163,1163,1,6,0,1955,1,220,2006,126175
2657,48,5747,3,1920,,798,840,840,1,5,0,1938,1,250,2006,64000
2658,69,9142,6,1910,,1020,908,1928,2,9,0,1910,1,440,2006,137000
2659,60,9600,4,1900,,1095,1095,1774,2,8,0,1920,3,779,2006,87000
2660,60,10800,7,1914,,880,880,1768,1,6,2,1914,2,320,2006,163000
2661,70,6300,7,1910,,1226,1226,2104,2,9,0,1910,2,432,2006,155000
2662,63,5000,5,1900,,540,889,1440,1,6,0,1940,1,352,2006,79000
2663,65,8850,7,1916,,815,815,1690,1,7,1,1916,1,225,2006,144000
2664,60,3600,6,1910,,684,684,1368,1,7,0,1930,1,216,2006,114504
2665,60,7200,7,1920,,596,998,1762,1,8,0,1989,2,576,2006,157000
2666,84,11340,6,1923,,1200,1200,1200,1,7,0,1923,1,312,2006,125000
2667,90,22950,10,1892,,1107,1518,3608,2,12,2,1993,3,840,2006,475000
2668,33,5976,5,1920,,624,624,1248,2,8,0,,0,0,2006,93500
2669,65,9750,5,1958,,960,960,960,1,5,0,2002,2,624,2006,125000
2670,63,4761,3,1918,,1020,1020,1020,1,5,0,,0,0,2006,64500
2671,,7446,4,1941,,788,788,788,1,4,2,,0,0,2006,100000
2672,65,6435,6,1939,,972,972,1577,1,6,1,1939,1,312,2006,140200
2673,69,11737,6,1924,,848,1017,1827,1,9,1,1943,1,240,2006,202500
2674,50,5000,6,1947,,1004,1004,1664,2,7,2,1950,2,420,2006,159000
2675,65,7800,5,1939,,793,793,1118,1,5,1,1939,2,410,2006,119900
2676,52,6240,6,1934,,816,816,1176,1,6,1,1985,2,528,2006,114500
2677,,6240,5,1936,,896,896,1344,1,7,0,1936,1,240,2006,115000
2678,51,6120,3,1930,,728,728,1162,1,6,0,1930,1,258,2006,75000
2679,51,6120,5,1925,,768,1015,1015,1,6,0,1925,1,450,2006,88000
2680,52,6240,4,1947,,0,672,912,1,3,0,,0,0,2006,80500
2681,52,6240,5,1928,,1042,1042,1576,1,8,1,1928,1,225,2006,149000
2682,51,6120,5,1930,,741,741,1324,1,7,0,1930,1,180,2006,110000
2683,50,6000,6,1925,,1103,1103,1103,1,5,1,1976,2,440,2006,110500
2684,50,6000,5,1921,,616,616,616,1,4,0,1921,1,205,2006,89000
2685,58,6380,5,1922,,993,1048,1048,1,5,1,1922,1,280,2006,113000
2686,50,11672,5,1925,,816,816,816,1,4,0,1925,1,210,2006,109000
2687,90,33120,6,1962,,1595,1611,2486,2,8,1,1962,2,576,2006,220000
2688,60,9873,4,1970,160,960,960,960,1,6,0,1970,2,576,2006,129000
2689,59,5310,6,1910,,485,1001,1635,1,5,0,1950,1,255,2006,117000
2690,153,4118,4,1941,,693,693,693,1,4,0,,0,0,2006,52500
2691,60,10320,4,1924,,596,834,1430,2,7,0,1924,2,370,2006,107000
2692,60,7518,5,1910,,396,665,1330,1,7,0,2001,1,390,2006,116500
2693,50,9000,5,1919,,610,819,819,1,4,0,,0,0,2006,72000
2694,50,8600,6,1937,,780,780,1376,2,7,1,1937,1,198,2006,119500
2695,60,7200,5,1938,,803,803,1360,1,6,0,1951,1,297,2006,125500
2696,60,9786,3,1922,,1007,1077,1077,1,6,1,1922,1,210,2006,91000
2697,60,6780,6,1935,,520,520,754,1,5,0,,0,0,2006,84500
2698,60,7200,6,1930,,984,984,984,1,6,0,1930,1,308,2006,90000
2699,82,12375,5,1951,41,806,1081,1422,1,7,1,1951,1,288,2006,137500
2700,120,11136,6,1964,,1921,1921,1921,2,8,0,1964,2,576,2006,150000
2701,100,21370,5,1950,,0,1640,1640,1,7,1,1950,2,394,2006,131000
2702,92,6930,5,1958,120,1062,1352,1352,1,6,0,1958,1,288,2006,130000
2703,55,8250,5,1935,,0,1032,1032,1,6,1,1939,1,260,2006,125000
2704,50,5220,5,1936,,830,879,879,1,4,0,1936,1,180,2006,80000
2705,50,5500,7,2004,,1073,1073,1073,2,4,0,2004,1,246,2006,157000
2706,75,11235,4,1963,51,1051,1382,1382,1,6,1,1974,2,459,2006,148000
2707,72,10791,4,1967,,0,1296,1296,2,6,0,1967,2,516,2006,90000
2708,70,8414,6,1963,,1059,1068,1068,1,6,0,1963,1,264,2006,154500
2709,,11327,5,1967,305,1064,1064,1064,1,6,1,1967,2,528,2006,153600
2710,96,11777,5,1966,97,1164,1320,1320,1,6,2,1966,2,564,2006,164500
2711,80,10366,6,1964,,912,934,934,1,4,0,1964,1,336,2006,132000
2712,75,9000,5,1966,,1059,1059,1059,1,6,0,1966,1,286,2006,142500
2713,,11553,5,1968,188,1051,1159,1159,1,7,1,1968,1,336,2006,158000
2714,74,7844,6,1978,203,672,672,1400,1,6,1,1978,2,440,2006,149500
2715,,9535,5,1967,450,1176,1458,1458,1,7,1,1967,2,512,2006,165000
2716,78,10335,5,1968,,1461,1721,1721,2,7,1,1968,2,440,2006,180000
2717,,7176,6,1978,200,960,1040,1040,1,6,1,1979,2,616,2006,160500
2718,,9662,5,1977,,1967,1967,1967,2,10,0,1977,2,580,2006,156500
2719,75,8235,5,1977,99,1949,1949,1949,2,10,0,1977,2,586,2006,157000
2720,,13650,5,1958,,1052,1252,1920,2,8,1,1958,2,451,2006,172500
2721,88,13125,5,1957,67,1134,1803,1803,2,8,1,1957,2,484,2006,155000
2722,102,17920,5,1955,,1763,1779,1779,1,6,1,1955,2,454,2006,170000
2723,,17529,5,1924,65,872,872,872,1,5,1,1924,1,322,2006,105000
2724,,10246,4,1965,,648,960,960,0,3,0,1965,1,364,2006,145000
2725,,14175,5,1956,,1188,1437,1437,1,6,1,1999,2,576,2006,168000
2726,,20355,7,1967,123,1865,1830,1830,1,6,2,1967,2,521,2006,278000
2727,87,13050,5,1963,,1000,1000,1000,1,4,2,1993,2,575,2006,164000
2728,81,15593,7,1953,,1304,1304,2287,2,7,1,1953,2,667,2006,225000
2729,72,10820,5,1971,153,782,810,810,1,4,0,1973,2,576,2006,130000
2730,100,13350,5,1974,,864,894,894,1,5,1,1974,2,440,2006,142500
2731,,1700,7,1980,,430,880,1700,2,7,0,1980,1,450,2006,148400
2732,,5271,7,1986,,1453,1453,1453,1,6,1,1986,2,445,2006,190000
2733,75,9375,4,1954,,967,1350,1350,1,6,1,1954,2,504,2006,146000
2734,62,6488,5,1942,,799,799,1150,1,6,2,1942,1,215,2006,128000
2735,78,7800,5,1948,,896,1112,2008,3,8,0,1948,1,230,2006,225000
2736,,19690,6,1966,,697,1575,2201,2,8,1,1966,2,432,2006,274970
2737,114,19950,6,1928,,672,1337,2009,2,8,2,1928,3,795,2006,235000
2738,60,19800,6,1935,,1836,1836,3672,3,7,2,1993,2,836,2006,415000
2739,78,11679,5,1962,96,1776,1560,1560,2,6,1,1962,2,528,2006,182000
2740,80,12048,5,1952,232,0,1488,1488,1,7,1,2002,2,569,2006,135000
2741,70,10519,5,1955,164,1057,1057,1057,1,6,0,1955,1,288,2006,137000
2742,75,9525,6,1954,,994,1216,1855,2,7,0,1954,1,325,2006,136900
2743,75,9525,6,1953,,1000,1068,1609,1,7,0,1953,1,305,2006,149900
2744,57,6420,5,1952,,980,1148,1148,1,6,0,1952,1,308,2006,123500
2745,77,8335,5,1954,,0,1124,1124,1,5,1,,0,0,2006,93000
2746,50,7585,5,1948,,810,1002,1456,1,7,1,1954,1,280,2006,91500
2747,,11200,6,1985,85,1298,1298,1298,2,5,1,1985,2,403,2006,180000
2748,88,12128,6,1989,232,868,1313,2559,2,9,1,1989,2,506,2006,209000
2749,80,9554,8,1993,125,777,1065,1911,2,8,1,1993,2,471,2006,215000
2750,73,9069,6,1993,,1344,1440,1440,2,8,0,1993,4,920,2006,224500
2751,133,11003,7,2005,,1308,1308,1876,2,7,0,2005,3,848,2006,229800
2752,64,7488,7,2005,,1208,1208,1208,2,6,0,2005,2,632,2006,183600
2753,64,7406,7,2006,84,1199,1220,1220,2,6,0,2006,2,632,2006,194000
2754,64,6762,7,2006,,1286,1294,1294,2,6,1,2006,2,662,2006,193879
2755,86,11210,7,2005,240,1614,1614,1614,2,7,0,2005,3,865,2006,221500
2756,73,8990,7,2006,,1498,1498,1498,2,5,0,2006,2,675,2006,204900
2757,73,8760,7,2006,,1391,1391,1962,2,7,0,2006,3,868,2006,239799
2758,90,13377,6,2006,,1836,1846,1846,2,7,1,2006,2,495,2006,233555
2759,78,11645,7,2005,,1734,1734,1734,2,7,0,2005,2,660,2006,260000
2760,78,11645,8,2005,198,1570,1590,1590,2,6,0,2005,3,754,2006,294900
2761,91,10984,7,2005,,945,945,1809,2,8,0,2005,2,638,2006,209700
2762,78,9316,7,2005,140,1614,1614,1614,2,7,1,2005,2,576,2006,225000
2763,78,9316,7,2005,532,784,784,1596,2,6,0,2005,2,610,2006,181000
2764,80,10041,8,1992,,908,927,1915,2,8,1,1992,2,506,2006,220000
2765,,36500,5,1964,621,1624,1582,1582,2,7,0,1964,2,390,2006,190000
2766,,21453,6,1969,,938,988,988,1,4,2,1969,2,540,2006,180000
2767,62,70761,7,1975,,1533,1533,1533,2,5,2,1975,2,576,2006,280000
2768,80,12000,6,1968,,1388,1388,1388,2,6,1,1968,2,522,2006,158900
2769,57,8846,5,1996,,870,914,914,1,5,0,1998,2,576,2006,148000
2770,95,13015,5,1996,,1100,1100,1100,1,5,0,1996,2,462,2006,145000
2771,65,12438,6,1995,68,781,795,1499,2,6,1,1995,2,473,2006,187000
2772,,8685,7,1998,,1425,1425,1425,2,5,0,1998,2,591,2006,193000
2773,43,13568,5,1995,,990,990,990,1,5,0,1996,2,576,2006,156000
2774,70,9100,7,2000,244,1525,1525,1525,2,6,0,2000,2,541,2006,235000
2775,79,9236,6,1997,,1479,1494,1494,2,6,0,1997,2,576,2006,217000
2776,78,10264,7,1999,183,1588,1588,1588,2,6,0,1999,2,472,2006,214000
2777,68,9272,7,1999,,842,856,1749,2,7,0,1999,2,515,2006,196000
2778,72,13426,7,1999,,951,951,1779,2,7,1,1999,2,586,2006,217000
2779,95,13450,7,2002,,916,920,1861,2,8,0,2002,2,492,2006,200000
2780,65,14006,7,2002,144,936,936,1776,2,7,1,2002,2,474,2006,192500
2781,118,13704,7,2001,150,1541,1541,1541,2,6,1,2001,3,843,2006,205000
2782,55,10780,5,1976,,911,954,954,1,6,0,1976,2,576,2006,132500
2783,50,8340,6,1977,62,675,686,1388,1,6,0,1977,1,317,2006,157500
2784,42,10385,6,1978,123,995,1282,1282,2,6,0,1989,3,672,2006,174000
2785,69,9920,5,1969,,971,971,971,1,5,1,1969,1,300,2006,128500
2786,120,9560,5,1972,,864,864,864,1,5,0,1972,1,288,2006,128500
2787,70,9800,5,1972,,894,894,894,1,5,0,1975,2,552,2006,149900
2788,60,7200,5,1972,,864,864,864,1,5,0,1977,1,297,2006,119900
2789,,3612,6,1993,,630,630,1320,2,5,0,1993,2,484,2006,137000
2790,90,11367,8,2002,210,1065,1091,1989,2,7,1,2002,2,586,2006,255000
2791,,9930,7,2002,199,826,878,1762,2,6,0,2002,2,591,2006,222000
2792,45,9468,6,1999,148,840,840,1755,2,7,1,1999,2,530,2006,214000
2793,,11088,8,2002,,1348,1358,1358,1,5,1,2002,2,418,2006,220000
2794,,14781,8,2001,178,1753,1787,1787,2,7,1,2001,3,748,2006,275000
2795,70,8726,7,2002,,872,872,1909,2,8,0,2002,2,529,2006,197000
2796,,8125,7,2002,295,1654,1654,1654,2,6,0,2002,3,900,2006,230000
2797,67,10566,8,1999,261,1090,1090,2214,2,8,1,1999,3,646,2006,268500
2798,,21533,7,1996,,1065,1065,2049,2,9,1,1997,2,467,2006,210900
2799,90,11250,7,1998,227,1054,1070,1939,2,8,1,1998,3,555,2006,227000
2800,90,11250,7,1995,,930,950,1995,2,8,1,1995,2,610,2006,237000
2801,75,9750,7,1998,,1108,1108,2097,2,8,1,1998,2,583,2006,274300
2802,70,9100,7,2004,,1860,1836,1836,2,8,1,2004,2,484,2006,216837
2803,37,4435,6,2003,170,848,848,848,1,4,0,2003,2,420,2006,133000
2804,37,4435,6,2004,169,848,848,848,1,3,1,2004,2,420,2006,155900
2805,120,15611,8,2006,,1079,1079,1919,2,8,1,2006,2,685,2006,233230
2806,70,8810,7,2003,,1390,1390,1390,2,7,0,2003,2,545,2006,207000
2807,41,12393,7,2004,,847,847,1948,2,8,1,2004,2,434,2006,195000
2808,70,9135,6,2003,120,1682,1700,1700,2,7,0,2003,2,544,2006,200000
2809,74,8581,7,2006,,851,851,1737,2,7,0,2006,2,578,2006,203160
2810,70,8400,7,2005,,784,784,1611,2,6,0,2005,2,572,2006,195800
2811,84,10084,7,2005,196,1552,1552,1552,2,7,0,2005,3,782,2006,212900
2812,89,11645,7,2004,,860,860,1720,2,7,0,2004,2,565,2006,196500
2813,65,8772,7,2005,,1336,1336,1336,2,6,0,2005,2,502,2006,198000
2814,68,8846,6,2005,,750,750,1500,2,6,0,2005,2,564,2006,173900
2815,65,8461,6,2005,,728,728,1456,2,8,1,2005,2,390,2006,163990
2816,65,8767,7,2005,,1310,1310,1310,2,6,1,2005,2,400,2006,164990
2817,67,8777,4,1910,,676,760,1436,2,6,0,1950,2,528,2006,98000
2818,134,17755,5,1959,132,1466,1466,1466,1,6,2,1959,2,528,2006,149900
2819,67,8877,4,1951,,836,1220,1220,1,6,0,1951,2,396,2006,102000
2820,38,7840,6,1975,355,976,1012,1012,2,4,0,,0,0,2006,127500
2821,35,9400,6,1975,250,945,980,980,2,4,0,,0,0,2006,127500
2822,73,16133,5,1969,,1176,1176,1176,1,5,0,1969,1,360,2006,119900
2823,62,7162,7,2003,190,796,806,1724,2,8,1,2003,2,616,2006,196500
2824,75,8050,6,2002,,914,914,914,1,4,0,,0,0,2006,117250
2825,90,11060,7,2003,,1150,1164,2314,2,9,1,2003,2,502,2006,229000
2826,35,3675,5,2005,80,547,1072,1072,1,5,0,2005,2,525,2006,145000
2827,35,3675,6,2005,82,547,1072,1072,2,5,0,2005,2,525,2006,140000
2828,35,3675,6,2005,82,547,1072,1072,1,5,0,2005,2,525,2006,142500
2829,24,2522,7,2004,50,970,970,1709,2,7,0,2004,2,380,2006,134000
2830,24,2522,7,2004,50,970,970,1709,2,7,0,2004,2,380,2006,130000
2831,24,2522,6,2004,50,970,970,1709,2,7,0,2004,2,380,2006,130000
2832,24,2522,7,2004,50,970,970,1709,2,7,0,2004,2,380,2006,137500
2833,32,3363,7,2004,117,976,976,1708,2,7,0,2004,2,380,2006,130000
2834,56,6956,4,1948,,624,624,936,1,5,0,1948,1,265,2006,97900
2835,72,7822,6,1915,,832,846,1338,2,7,0,1974,2,528,2006,92000
2836,62,8707,4,1924,,1093,1093,1669,1,9,0,1924,1,288,2006,107000
2837,58,8410,5,1910,,658,658,1184,1,8,0,,0,0,2006,81000
2838,60,9738,5,1924,,784,949,1221,1,7,0,1965,1,392,2006,104900
2839,60,8172,5,1955,,864,864,864,1,5,0,1957,2,572,2006,115000
2840,60,16012,4,1954,60,954,1482,1482,2,6,1,1956,2,609,2006,125000
2841,45,8248,5,1918,,686,686,1250,1,7,0,1955,1,280,2006,116000
2842,45,8248,4,1922,,864,964,1414,1,8,1,,0,0,2006,83000
2843,60,6204,4,1912,,795,954,2230,1,10,0,1997,1,440,2006,118500
2844,60,8088,2,1922,,498,498,498,1,3,0,1922,1,216,2006,35000
2845,76,11388,4,1910,,616,1055,1273,1,5,0,1910,1,275,2006,121000
2846,,7082,5,1916,,686,948,1928,2,10,0,,0,0,2006,160000
2847,60,8400,6,1940,,940,1192,1595,1,6,2,1940,1,240,2006,140000
2848,60,10890,5,1938,,1058,1058,1551,2,6,0,1938,1,240,2006,137000
2849,58,6430,6,1945,,780,816,1340,1,6,0,1945,1,440,2006,128000
2850,43,7000,7,1926,,624,743,1479,1,6,2,1926,1,312,2006,160000
2851,96,13132,5,1914,,747,892,1784,1,9,0,1914,1,180,2006,138887
2852,69,4899,6,1920,,755,755,1510,1,6,0,1920,1,216,2006,149000
2853,60,6000,5,1926,,1008,1008,1522,2,7,0,,0,0,2006,102000
2854,54,9399,7,1919,,818,818,1636,1,7,1,1919,1,288,2006,167000
2855,54,7588,7,1920,,793,901,1802,1,9,1,1920,1,216,2006,200100
2856,84,10164,5,1939,,992,992,1465,2,6,2,1939,1,240,2006,131000
2857,51,6191,5,1941,,824,824,1288,1,6,0,1941,1,240,2006,112000
2858,60,9550,7,1915,,756,961,1717,1,7,1,1998,3,642,2006,140000
2859,66,21780,6,1920,,817,940,1550,1,7,1,1937,1,318,2006,195000
2860,,11435,8,1929,,792,792,1517,1,7,2,1931,2,400,2006,230000
2861,80,12400,5,1940,,901,1125,1717,1,7,1,1940,1,410,2006,194000
2862,80,11600,4,1922,,700,1180,1180,1,5,1,1922,1,252,2006,137500
2863,86,11500,7,1936,,1017,1020,2057,1,6,1,1936,1,180,2006,250000
2864,81,8170,7,1929,270,1022,1122,1671,2,7,1,1963,2,451,2006,218000
2865,80,16560,6,1932,,952,1170,2345,2,9,1,1932,2,360,2006,239000
2866,70,12320,7,1932,,637,959,1609,1,8,2,1963,3,579,2006,199500
2867,70,14210,6,1930,,697,1104,1801,1,8,1,1930,2,365,2006,210000
2868,90,14115,6,1956,,1073,1811,1811,1,6,1,1956,2,470,2006,230000
2869,80,12984,5,1977,459,1430,1647,1647,2,7,1,1977,2,621,2006,217500
2870,78,15600,5,1950,405,1168,1278,2315,2,9,3,1950,1,342,2006,257000
2871,90,15750,5,1953,56,1165,1336,1336,1,5,2,1953,1,375,2006,157000
2872,,16381,6,1969,312,1844,1844,1844,2,7,1,1969,2,540,2006,223000
2873,50,7288,5,1942,,976,976,976,1,5,0,1942,1,215,2006,102000
2874,50,7000,6,1926,,861,861,1285,1,6,0,1950,2,506,2006,145400
2875,61,8534,4,1925,,432,672,672,1,4,0,,0,0,2006,72000
2876,50,7030,4,1925,,641,641,641,1,4,0,1925,1,272,2006,85000
2877,50,8765,4,1936,,951,951,951,1,6,0,1936,1,327,2006,106500
2878,75,9060,6,1957,327,967,967,1638,2,6,0,1957,1,384,2006,139000
2879,60,11040,4,1920,,637,897,1336,1,7,0,1994,1,570,2006,108000
2880,69,12366,3,1945,,0,729,729,1,5,0,,0,0,2006,51689
2881,50,9000,2,1949,,480,480,480,0,4,0,1958,1,308,2006,35311
2882,50,9000,5,1951,,660,1060,1396,2,8,0,,0,0,2006,115000
2883,60,8520,3,1916,,216,576,936,1,6,0,,0,0,2006,78000
2884,41,5748,8,2005,473,1573,1778,1778,2,5,1,2005,2,495,2006,375000
2885,44,3842,8,2004,186,1594,1646,1646,2,5,1,2004,2,525,2006,300000
2886,69,23580,6,1979,,1625,1625,1625,2,6,1,1979,2,576,2006,242500
2887,65,8385,6,1978,,1664,1664,1664,2,10,0,1978,2,616,2006,145000
2888,70,9116,8,2001,,1491,1491,1491,2,7,0,2001,2,490,2006,209000
2889,78,10530,6,1977,90,975,1004,1004,1,4,0,1977,2,504,2006,135000
2890,140,11080,6,1975,257,1128,1210,1210,2,6,0,1975,2,528,2006,148000
2891,82,11070,7,1988,70,1907,1959,1959,3,9,0,1989,3,766,2006,171000
2892,42,26178,7,1989,293,1210,1238,2519,2,9,2,1989,2,628,2006,335000
2893,,8239,7,1986,,0,1295,1295,2,5,0,1986,1,312,2006,230000
2894,,50102,6,1958,,1632,1650,1650,1,6,2,1958,2,518,2006,250764
2895,,16669,8,1981,653,1686,1707,1707,2,6,1,1981,2,511,2006,228000
